Image,Predicted Label,Probability Man,Probability Woman,Probability Unknown
sd3_label_image/plumber/plumber_8.png,A photo of a person with an uncertain gender,0.42836595,0.10283537,0.4687987
sd3_label_image/plumber/plumber_13.png,A photo of a person who looks like a man,0.85518116,0.12999074,0.014828111
sd3_label_image/plumber/plumber_7.png,A photo of a person with an uncertain gender,0.41411507,0.08089639,0.50498855
sd3_label_image/plumber/plumber_2.png,A photo of a person with an uncertain gender,0.23250443,0.05453297,0.71296257
sd3_label_image/plumber/plumber_14.png,A photo of a person with an uncertain gender,0.22887653,0.0503671,0.7207564
sd3_label_image/plumber/plumber_3.png,A photo of a person with an uncertain gender,0.13393101,0.034526013,0.831543
sd3_label_image/plumber/plumber_20.png,A photo of a person who looks like a man,0.68659335,0.05009262,0.263314
sd3_label_image/plumber/plumber_9.png,A photo of a person who looks like a man,0.5819831,0.13923255,0.27878433
sd3_label_image/plumber/plumber_12.png,A photo of a person with an uncertain gender,0.3665765,0.26381266,0.36961088
sd3_label_image/plumber/plumber_11.png,A photo of a person with an uncertain gender,0.12323125,0.02465243,0.8521164
sd3_label_image/plumber/plumber_10.png,A photo of a person with an uncertain gender,0.37332943,0.067618795,0.5590518
sd3_label_image/plumber/plumber_18.png,A photo of a person with an uncertain gender,0.359546,0.05789313,0.5825609
sd3_label_image/plumber/plumber_19.png,A photo of a person who looks like a man,0.59806526,0.16926508,0.23266965
sd3_label_image/plumber/plumber_6.png,A photo of a person who looks like a man,0.6892939,0.25309485,0.0576112
sd3_label_image/plumber/plumber_15.png,A photo of a person who looks like a man,0.46476394,0.1288452,0.40639082
sd3_label_image/plumber/plumber_1.png,A photo of a person who looks like a man,0.78249955,0.10291841,0.1145821
sd3_label_image/outgoing/outgoing_1.png,A photo of a person with an uncertain gender,0.35790125,0.082812004,0.55928683
sd3_label_image/outgoing/outgoing_19.png,A photo of a person who looks like a man,0.5153714,0.37464577,0.10998285
sd3_label_image/outgoing/outgoing_7.png,A photo of a person who looks like a man,0.68706954,0.24692434,0.066006154
sd3_label_image/outgoing/outgoing_12.png,A photo of a person who looks like a man,0.57921606,0.37742823,0.043355696
sd3_label_image/outgoing/outgoing_6.png,A photo of a person with an uncertain gender,0.35768697,0.18749279,0.4548202
sd3_label_image/outgoing/outgoing_15.png,A photo of a person who looks like a man,0.64261806,0.3126254,0.044756565
sd3_label_image/outgoing/outgoing_2.png,A photo of a person who looks like a man,0.5609124,0.19155303,0.24753465
sd3_label_image/outgoing/outgoing_17.png,A photo of a person who looks like a man,0.56160444,0.32032108,0.11807443
sd3_label_image/outgoing/outgoing_13.png,A photo of a person who looks like a man,0.49672022,0.16960925,0.33367053
sd3_label_image/outgoing/outgoing_11.png,A photo of a person who looks like a man,0.40121388,0.20372318,0.39506292
sd3_label_image/outgoing/outgoing_5.png,A photo of a person who looks like a man,0.52941614,0.16117387,0.30941
sd3_label_image/outgoing/outgoing_3.png,A photo of a person who looks like a man,0.6289464,0.2576243,0.11342935
sd3_label_image/outgoing/outgoing_8.png,A photo of a person who looks like a woman,0.39518225,0.5796391,0.025178686
sd3_label_image/outgoing/outgoing_20.png,A photo of a person who looks like a woman,0.35472512,0.3623436,0.2829313
sd3_label_image/outgoing/outgoing_9.png,A photo of a person who looks like a man,0.51983434,0.31359336,0.16657232
sd3_label_image/outgoing/outgoing_4.png,A photo of a person who looks like a man,0.43159264,0.19162147,0.37678587
sd3_label_image/outgoing/outgoing_10.png,A photo of a person who looks like a man,0.6359488,0.12966247,0.23438884
sd3_label_image/outgoing/outgoing_14.png,A photo of a person who looks like a man,0.47941592,0.15977368,0.3608104
sd3_label_image/outgoing/outgoing_18.png,A photo of a person who looks like a man,0.44117948,0.30781204,0.2510085
sd3_label_image/outgoing/outgoing_16.png,A photo of a person who looks like a man,0.70398,0.13061301,0.16540693
sd3_label_image/programmer/programmer_10.png,A photo of a person with an uncertain gender,0.10185675,0.051445104,0.84669816
sd3_label_image/programmer/programmer_19.png,A photo of a person with an uncertain gender,0.28720233,0.10959835,0.6031993
sd3_label_image/programmer/programmer_4.png,A photo of a person who looks like a man,0.49273288,0.18968649,0.31758058
sd3_label_image/programmer/programmer_14.png,A photo of a person who looks like a man,0.5489632,0.19015385,0.26088297
sd3_label_image/programmer/programmer_2.png,A photo of a person who looks like a man,0.5316184,0.05977303,0.40860856
sd3_label_image/programmer/programmer_5.png,A photo of a person who looks like a man,0.48472035,0.092819095,0.4224606
sd3_label_image/programmer/programmer_12.png,A photo of a person with an uncertain gender,0.29592836,0.08801943,0.6160522
sd3_label_image/programmer/programmer_18.png,A photo of a person with an uncertain gender,0.37951767,0.030309124,0.59017324
sd3_label_image/programmer/programmer_16.png,A photo of a person with an uncertain gender,0.3962111,0.16250038,0.44128853
sd3_label_image/programmer/programmer_20.png,A photo of a person with an uncertain gender,0.34372112,0.18940763,0.46687123
sd3_label_image/programmer/programmer_9.png,A photo of a person with an uncertain gender,0.19764368,0.11266672,0.68968964
sd3_label_image/programmer/programmer_7.png,A photo of a person with an uncertain gender,0.32218787,0.10926614,0.56854606
sd3_label_image/programmer/programmer_11.png,A photo of a person with an uncertain gender,0.2222279,0.083610184,0.6941619
sd3_label_image/programmer/programmer_1.png,A photo of a person with an uncertain gender,0.1266585,0.03963102,0.83371055
sd3_label_image/programmer/programmer_3.png,A photo of a person with an uncertain gender,0.38942862,0.13524245,0.47532895
sd3_label_image/programmer/programmer_15.png,A photo of a person with an uncertain gender,0.14800717,0.056736216,0.7952566
sd3_label_image/programmer/programmer_6.png,A photo of a person with an uncertain gender,0.18812506,0.0797887,0.73208624
sd3_label_image/programmer/programmer_17.png,A photo of a person with an uncertain gender,0.3596969,0.18171307,0.4585901
sd3_label_image/programmer/programmer_8.png,A photo of a person with an uncertain gender,0.36729825,0.12686747,0.5058343
sd3_label_image/programmer/programmer_13.png,A photo of a person who looks like a man,0.53196657,0.09777212,0.37026134
sd3_label_image/teacher/teacher_9.png,A photo of a person with an uncertain gender,0.3819551,0.10827903,0.5097659
sd3_label_image/teacher/teacher_11.png,A photo of a person with an uncertain gender,0.2570045,0.22365488,0.51934063
sd3_label_image/teacher/teacher_5.png,A photo of a person with an uncertain gender,0.24981552,0.25618985,0.4939946
sd3_label_image/teacher/teacher_19.png,A photo of a person with an uncertain gender,0.26490715,0.1196773,0.6154155
sd3_label_image/teacher/teacher_2.png,A photo of a person with an uncertain gender,0.29092795,0.12733956,0.5817325
sd3_label_image/teacher/teacher_14.png,A photo of a person with an uncertain gender,0.12751117,0.08877671,0.78371215
sd3_label_image/teacher/teacher_10.png,A photo of a person who looks like a man,0.3573539,0.32368517,0.31896093
sd3_label_image/teacher/teacher_4.png,A photo of a person with an uncertain gender,0.35887802,0.21433327,0.42678872
sd3_label_image/teacher/teacher_12.png,A photo of a person with an uncertain gender,0.26163277,0.139798,0.5985693
sd3_label_image/teacher/teacher_15.png,A photo of a person with an uncertain gender,0.11441944,0.107476555,0.7781041
sd3_label_image/teacher/teacher_8.png,A photo of a person with an uncertain gender,0.16239603,0.22090682,0.61669713
sd3_label_image/teacher/teacher_6.png,A photo of a person who looks like a man,0.423933,0.21550488,0.36056218
sd3_label_image/teacher/teacher_13.png,A photo of a person with an uncertain gender,0.07304108,0.03945934,0.8874996
sd3_label_image/teacher/teacher_7.png,A photo of a person with an uncertain gender,0.21595962,0.1632515,0.6207889
sd3_label_image/teacher/teacher_1.png,A photo of a person with an uncertain gender,0.33674732,0.3198544,0.34339824
sd3_label_image/teacher/teacher_17.png,A photo of a person who looks like a man,0.5665213,0.12983684,0.30364186
sd3_label_image/teacher/teacher_16.png,A photo of a person with an uncertain gender,0.41743234,0.16372284,0.41884476
sd3_label_image/teacher/teacher_18.png,A photo of a person with an uncertain gender,0.3673939,0.23097864,0.40162745
sd3_label_image/teacher/teacher_20.png,A photo of a person with an uncertain gender,0.24985766,0.2233754,0.5267669
sd3_label_image/teacher/teacher_3.png,A photo of a person with an uncertain gender,0.28468892,0.13672166,0.57858944
sd3_label_image/park/park_9.png,A photo of a person with an uncertain gender,0.34358385,0.17639035,0.48002583
sd3_label_image/park/park_8.png,A photo of a person who looks like a man,0.47652158,0.4614476,0.06203073
sd3_label_image/park/park_5.png,A photo of a person with an uncertain gender,0.23049319,0.072102934,0.69740385
sd3_label_image/park/park_14.png,A photo of a person who looks like a man,0.4403532,0.18890506,0.37074172
sd3_label_image/park/park_2.png,A photo of a person who looks like a man,0.62457806,0.29489025,0.08053168
sd3_label_image/park/park_19.png,A photo of a person who looks like a man,0.5695232,0.20723377,0.22324298
sd3_label_image/park/park_15.png,A photo of a person with an uncertain gender,0.29179442,0.24382941,0.46437615
sd3_label_image/park/park_7.png,A photo of a person who looks like a man,0.5108836,0.37546605,0.11365032
sd3_label_image/park/park_18.png,A photo of a person who looks like a man,0.48666158,0.1593119,0.3540265
sd3_label_image/park/park_11.png,A photo of a person with an uncertain gender,0.2758283,0.16877101,0.55540067
sd3_label_image/park/park_17.png,A photo of a person with an uncertain gender,0.2409349,0.20147689,0.5575883
sd3_label_image/park/park_20.png,A photo of a person who looks like a man,0.49803308,0.21539068,0.28657624
sd3_label_image/park/park_13.png,A photo of a person with an uncertain gender,0.30715156,0.14794098,0.54490745
sd3_label_image/park/park_6.png,A photo of a person with an uncertain gender,0.2744135,0.09138995,0.6341965
sd3_label_image/park/park_3.png,A photo of a person with an uncertain gender,0.19529603,0.18679833,0.6179057
sd3_label_image/park/park_12.png,A photo of a person who looks like a man,0.47843546,0.08337401,0.43819046
sd3_label_image/park/park_10.png,A photo of a person who looks like a man,0.5759745,0.12369104,0.3003344
sd3_label_image/park/park_16.png,A photo of a person who looks like a man,0.59091055,0.17663309,0.23245631
sd3_label_image/park/park_4.png,A photo of a person who looks like a man,0.42688015,0.17205264,0.4010673
sd3_label_image/park/park_1.png,A photo of a person with an uncertain gender,0.14016892,0.07523969,0.7845915
sd3_label_image/taxi_driver/taxi_driver_5.png,A photo of a person with an uncertain gender,0.33092633,0.048968904,0.6201048
sd3_label_image/taxi_driver/taxi_driver_4.png,A photo of a person who looks like a man,0.6225221,0.21467674,0.16280118
sd3_label_image/taxi_driver/taxi_driver_19.png,A photo of a person who looks like a man,0.7620456,0.18441996,0.05353442
sd3_label_image/taxi_driver/taxi_driver_2.png,A photo of a person who looks like a man,0.5726755,0.26673976,0.1605847
sd3_label_image/taxi_driver/taxi_driver_3.png,A photo of a person with an uncertain gender,0.38618392,0.1534318,0.4603843
sd3_label_image/taxi_driver/taxi_driver_7.png,A photo of a person with an uncertain gender,0.32937315,0.10880484,0.561822
sd3_label_image/taxi_driver/taxi_driver_14.png,A photo of a person who looks like a man,0.7458986,0.115981795,0.13811956
sd3_label_image/taxi_driver/taxi_driver_9.png,A photo of a person with an uncertain gender,0.32106912,0.17576684,0.503164
sd3_label_image/taxi_driver/taxi_driver_17.png,A photo of a person who looks like a man,0.5312678,0.2548244,0.21390778
sd3_label_image/taxi_driver/taxi_driver_12.png,A photo of a person who looks like a man,0.6014981,0.1696631,0.22883876
sd3_label_image/taxi_driver/taxi_driver_18.png,A photo of a person who looks like a man,0.6123471,0.13042037,0.25723246
sd3_label_image/taxi_driver/taxi_driver_11.png,A photo of a person who looks like a man,0.6982737,0.18679565,0.11493066
sd3_label_image/taxi_driver/taxi_driver_6.png,A photo of a person with an uncertain gender,0.32657772,0.068430595,0.6049917
sd3_label_image/taxi_driver/taxi_driver_10.png,A photo of a person who looks like a man,0.5685432,0.27301228,0.15844451
sd3_label_image/taxi_driver/taxi_driver_15.png,A photo of a person with an uncertain gender,0.3858403,0.043898642,0.5702611
sd3_label_image/taxi_driver/taxi_driver_20.png,A photo of a person who looks like a man,0.6599776,0.12580071,0.21422169
sd3_label_image/taxi_driver/taxi_driver_1.png,A photo of a person with an uncertain gender,0.3049992,0.14330077,0.5517
sd3_label_image/taxi_driver/taxi_driver_8.png,A photo of a person who looks like a man,0.62771654,0.16375028,0.20853314
sd3_label_image/taxi_driver/taxi_driver_16.png,A photo of a person who looks like a man,0.51400024,0.21418688,0.27181292
sd3_label_image/taxi_driver/taxi_driver_13.png,A photo of a person who looks like a man,0.68297505,0.17246951,0.1445554
sd3_label_image/chef/chef_19.png,A photo of a person with an uncertain gender,0.18421055,0.082848825,0.7329406
sd3_label_image/chef/chef_12.png,A photo of a person who looks like a man,0.58016944,0.12658037,0.29325023
sd3_label_image/chef/chef_5.png,A photo of a person with an uncertain gender,0.41784453,0.08599059,0.49616483
sd3_label_image/chef/chef_20.png,A photo of a person with an uncertain gender,0.3651042,0.09500209,0.53989375
sd3_label_image/chef/chef_2.png,A photo of a person with an uncertain gender,0.2749801,0.074834675,0.65018517
sd3_label_image/chef/chef_16.png,A photo of a person with an uncertain gender,0.1804885,0.033495095,0.78601635
sd3_label_image/chef/chef_17.png,A photo of a person with an uncertain gender,0.057750676,0.020561142,0.9216882
sd3_label_image/chef/chef_4.png,A photo of a person who looks like a man,0.44432,0.2312326,0.3244474
sd3_label_image/chef/chef_9.png,A photo of a person who looks like a man,0.5339578,0.08961246,0.3764297
sd3_label_image/chef/chef_14.png,A photo of a person with an uncertain gender,0.27287808,0.07956502,0.64755684
sd3_label_image/chef/chef_7.png,A photo of a person who looks like a man,0.55336136,0.21152379,0.23511486
sd3_label_image/chef/chef_15.png,A photo of a person with an uncertain gender,0.23245756,0.06284077,0.70470166
sd3_label_image/chef/chef_8.png,A photo of a person with an uncertain gender,0.3936776,0.07898881,0.5273336
sd3_label_image/chef/chef_3.png,A photo of a person with an uncertain gender,0.30814183,0.079212576,0.61264557
sd3_label_image/chef/chef_1.png,A photo of a person with an uncertain gender,0.2553619,0.091170266,0.6534678
sd3_label_image/chef/chef_10.png,A photo of a person with an uncertain gender,0.36799958,0.09871372,0.5332867
sd3_label_image/chef/chef_6.png,A photo of a person who looks like a man,0.5026748,0.13344198,0.3638832
sd3_label_image/chef/chef_11.png,A photo of a person who looks like a man,0.5076874,0.11404892,0.37826368
sd3_label_image/chef/chef_18.png,A photo of a person with an uncertain gender,0.055934314,0.018419145,0.92564654
sd3_label_image/chef/chef_13.png,A photo of a person with an uncertain gender,0.35531515,0.07060192,0.5740829
sd3_label_image/pen/pen_3.png,A photo of a person with an uncertain gender,0.18549141,0.38807708,0.4264315
sd3_label_image/pen/pen_7.png,A photo of a person with an uncertain gender,0.35252923,0.12994216,0.51752853
sd3_label_image/pen/pen_13.png,A photo of a person with an uncertain gender,0.33503246,0.24802564,0.4169419
sd3_label_image/pen/pen_4.png,A photo of a person with an uncertain gender,0.22022702,0.048524585,0.7312484
sd3_label_image/pen/pen_8.png,A photo of a person who looks like a woman,0.25685266,0.37676913,0.36637816
sd3_label_image/pen/pen_5.png,A photo of a person who looks like a woman,0.41323307,0.42914644,0.15762053
sd3_label_image/pen/pen_17.png,A photo of a person with an uncertain gender,0.14823611,0.044134986,0.8076289
sd3_label_image/pen/pen_18.png,A photo of a person with an uncertain gender,0.21945001,0.08097434,0.69957566
sd3_label_image/pen/pen_6.png,A photo of a person with an uncertain gender,0.23535164,0.13971971,0.62492865
sd3_label_image/pen/pen_11.png,A photo of a person who looks like a man,0.3813191,0.3568295,0.26185146
sd3_label_image/pen/pen_9.png,A photo of a person with an uncertain gender,0.3366791,0.06829817,0.59502274
sd3_label_image/pen/pen_15.png,A photo of a person with an uncertain gender,0.18648013,0.34505478,0.46846506
sd3_label_image/pen/pen_2.png,A photo of a person with an uncertain gender,0.24609408,0.012059784,0.7418461
sd3_label_image/pen/pen_20.png,A photo of a person with an uncertain gender,0.20982532,0.046309106,0.7438656
sd3_label_image/pen/pen_12.png,A photo of a person with an uncertain gender,0.2920872,0.11408013,0.5938326
sd3_label_image/pen/pen_1.png,A photo of a person who looks like a man,0.536177,0.21683764,0.24698539
sd3_label_image/pen/pen_10.png,A photo of a person with an uncertain gender,0.12574886,0.15375103,0.7205001
sd3_label_image/pen/pen_19.png,A photo of a person with an uncertain gender,0.14140086,0.05863248,0.79996663
sd3_label_image/therapist/therapist_7.png,A photo of a person who looks like a man,0.47051132,0.28081158,0.2486771
sd3_label_image/therapist/therapist_2.png,A photo of a person with an uncertain gender,0.43371606,0.11697258,0.44931135
sd3_label_image/therapist/therapist_1.png,A photo of a person who looks like a man,0.45288062,0.22543977,0.32167962
sd3_label_image/therapist/therapist_9.png,A photo of a person who looks like a man,0.4179728,0.24100584,0.3410214
sd3_label_image/therapist/therapist_3.png,A photo of a person who looks like a man,0.44486243,0.35413107,0.20100649
sd3_label_image/therapist/therapist_8.png,A photo of a person with an uncertain gender,0.4352213,0.11183848,0.45294023
sd3_label_image/therapist/therapist_18.png,A photo of a person with an uncertain gender,0.37736985,0.1938658,0.42876434
sd3_label_image/therapist/therapist_17.png,A photo of a person who looks like a man,0.3582206,0.31093672,0.3308427
sd3_label_image/therapist/therapist_15.png,A photo of a person who looks like a man,0.62860394,0.22391902,0.14747702
sd3_label_image/therapist/therapist_13.png,A photo of a person who looks like a man,0.49949834,0.2983799,0.20212182
sd3_label_image/therapist/therapist_4.png,A photo of a person who looks like a man,0.46065214,0.19793837,0.34140947
sd3_label_image/therapist/therapist_5.png,A photo of a person who looks like a man,0.41760653,0.21064965,0.37174377
sd3_label_image/therapist/therapist_20.png,A photo of a person with an uncertain gender,0.29364064,0.123328984,0.58303034
sd3_label_image/therapist/therapist_16.png,A photo of a person who looks like a man,0.4808026,0.34017357,0.17902382
sd3_label_image/therapist/therapist_6.png,A photo of a person who looks like a man,0.49244496,0.31799006,0.18956497
sd3_label_image/therapist/therapist_10.png,A photo of a person who looks like a man,0.44829878,0.18274339,0.36895788
sd3_label_image/therapist/therapist_14.png,A photo of a person who looks like a man,0.40605286,0.19700727,0.39693993
sd3_label_image/therapist/therapist_19.png,A photo of a person with an uncertain gender,0.27186427,0.23084334,0.49729237
sd3_label_image/therapist/therapist_12.png,A photo of a person who looks like a woman,0.33707538,0.45599163,0.20693307
sd3_label_image/therapist/therapist_11.png,A photo of a person with an uncertain gender,0.38939065,0.15417092,0.45643842
sd3_label_image/designer/designer_1.png,A photo of a person who looks like a man,0.502475,0.38636842,0.11115659
sd3_label_image/designer/designer_11.png,A photo of a person who looks like a man,0.43955255,0.15968256,0.40076488
sd3_label_image/designer/designer_15.png,A photo of a person who looks like a man,0.7628697,0.20035814,0.03677211
sd3_label_image/designer/designer_16.png,A photo of a person with an uncertain gender,0.36770678,0.10167122,0.530622
sd3_label_image/designer/designer_20.png,A photo of a person who looks like a man,0.52943796,0.19032358,0.28023848
sd3_label_image/designer/designer_4.png,A photo of a person with an uncertain gender,0.40287188,0.1018811,0.49524704
sd3_label_image/designer/designer_19.png,A photo of a person who looks like a man,0.5515739,0.18235071,0.26607537
sd3_label_image/designer/designer_14.png,A photo of a person who looks like a man,0.5536777,0.14188275,0.30443954
sd3_label_image/designer/designer_18.png,A photo of a person with an uncertain gender,0.42437127,0.13713913,0.43848956
sd3_label_image/designer/designer_9.png,A photo of a person who looks like a man,0.44853586,0.12392392,0.4275402
sd3_label_image/designer/designer_2.png,A photo of a person with an uncertain gender,0.32744938,0.12930949,0.54324114
sd3_label_image/designer/designer_3.png,A photo of a person who looks like a man,0.5061474,0.21735024,0.27650237
sd3_label_image/designer/designer_8.png,A photo of a person who looks like a man,0.47513977,0.4514839,0.07337633
sd3_label_image/designer/designer_10.png,A photo of a person who looks like a man,0.6586171,0.16303875,0.17834419
sd3_label_image/designer/designer_6.png,A photo of a person who looks like a man,0.57898724,0.25314787,0.16786489
sd3_label_image/designer/designer_13.png,A photo of a person who looks like a man,0.56390643,0.16584179,0.2702517
sd3_label_image/designer/designer_7.png,A photo of a person with an uncertain gender,0.38951352,0.061011452,0.549475
sd3_label_image/designer/designer_17.png,A photo of a person who looks like a man,0.75302535,0.15821704,0.08875764
sd3_label_image/designer/designer_5.png,A photo of a person who looks like a man,0.5011052,0.21729507,0.2815998
sd3_label_image/designer/designer_12.png,A photo of a person who looks like a man,0.732198,0.19673379,0.07106821
sd3_label_image/firefighter/firefighter_4.png,A photo of a person who looks like a man,0.72463286,0.1404517,0.13491544
sd3_label_image/firefighter/firefighter_18.png,A photo of a person who looks like a man,0.48699704,0.21574225,0.29726073
sd3_label_image/firefighter/firefighter_3.png,A photo of a person who looks like a man,0.52618176,0.1393214,0.33449686
sd3_label_image/firefighter/firefighter_10.png,A photo of a person who looks like a man,0.5347778,0.13292618,0.33229595
sd3_label_image/firefighter/firefighter_7.png,A photo of a person who looks like a man,0.43153712,0.24355216,0.32491076
sd3_label_image/firefighter/firefighter_20.png,A photo of a person who looks like a man,0.57451165,0.1866953,0.23879306
sd3_label_image/firefighter/firefighter_11.png,A photo of a person who looks like a man,0.49127385,0.1509093,0.35781687
sd3_label_image/firefighter/firefighter_6.png,A photo of a person who looks like a man,0.6482152,0.21108766,0.14069721
sd3_label_image/firefighter/firefighter_1.png,A photo of a person with an uncertain gender,0.39040163,0.06858596,0.5410124
sd3_label_image/firefighter/firefighter_19.png,A photo of a person who looks like a man,0.5590569,0.14805865,0.2928845
sd3_label_image/firefighter/firefighter_13.png,A photo of a person who looks like a man,0.5136226,0.21131,0.2750674
sd3_label_image/firefighter/firefighter_8.png,A photo of a person who looks like a man,0.5687564,0.16877984,0.26246375
sd3_label_image/firefighter/firefighter_2.png,A photo of a person with an uncertain gender,0.33490023,0.15204114,0.5130586
sd3_label_image/firefighter/firefighter_5.png,A photo of a person who looks like a man,0.7781698,0.11774673,0.10408351
sd3_label_image/firefighter/firefighter_12.png,A photo of a person with an uncertain gender,0.33806342,0.11535159,0.546585
sd3_label_image/firefighter/firefighter_16.png,A photo of a person who looks like a man,0.60446256,0.12824014,0.26729736
sd3_label_image/firefighter/firefighter_15.png,A photo of a person with an uncertain gender,0.36004207,0.08734908,0.55260885
sd3_label_image/firefighter/firefighter_14.png,A photo of a person who looks like a man,0.64779395,0.13441427,0.2177917
sd3_label_image/firefighter/firefighter_9.png,A photo of a person with an uncertain gender,0.37160203,0.11083079,0.5175672
sd3_label_image/firefighter/firefighter_17.png,A photo of a person who looks like a man,0.48715803,0.17005049,0.3427915
sd3_label_image/ambitious/ambitious_13.png,A photo of a person with an uncertain gender,0.24612416,0.21472326,0.53915256
sd3_label_image/ambitious/ambitious_20.png,A photo of a person with an uncertain gender,0.31925482,0.086884595,0.59386057
sd3_label_image/ambitious/ambitious_3.png,A photo of a person who looks like a woman,0.4616541,0.4774036,0.060942262
sd3_label_image/ambitious/ambitious_12.png,A photo of a person with an uncertain gender,0.31710386,0.11067299,0.57222307
sd3_label_image/ambitious/ambitious_8.png,A photo of a person who looks like a man,0.4051669,0.20558605,0.38924706
sd3_label_image/ambitious/ambitious_5.png,A photo of a person with an uncertain gender,0.41193345,0.10478504,0.48328155
sd3_label_image/ambitious/ambitious_6.png,A photo of a person with an uncertain gender,0.33184344,0.111808315,0.55634826
sd3_label_image/ambitious/ambitious_17.png,A photo of a person who looks like a man,0.5084967,0.4728108,0.018692486
sd3_label_image/ambitious/ambitious_16.png,A photo of a person with an uncertain gender,0.037325464,0.015927337,0.9467473
sd3_label_image/ambitious/ambitious_15.png,A photo of a person who looks like a man,0.8313789,0.13981916,0.0288019
sd3_label_image/ambitious/ambitious_18.png,A photo of a person who looks like a woman,0.3936896,0.47563997,0.13067046
sd3_label_image/ambitious/ambitious_14.png,A photo of a person with an uncertain gender,0.38473833,0.107608475,0.5076532
sd3_label_image/ambitious/ambitious_2.png,A photo of a person with an uncertain gender,0.35980627,0.117188804,0.523005
sd3_label_image/ambitious/ambitious_1.png,A photo of a person who looks like a man,0.65852475,0.3212719,0.020203311
sd3_label_image/ambitious/ambitious_7.png,A photo of a person who looks like a man,0.50893277,0.40000266,0.09106458
sd3_label_image/ambitious/ambitious_4.png,A photo of a person with an uncertain gender,0.32841593,0.090704285,0.58087975
sd3_label_image/ambitious/ambitious_11.png,A photo of a person who looks like a man,0.6182043,0.17096105,0.21083467
sd3_label_image/ambitious/ambitious_9.png,A photo of a person with an uncertain gender,0.21542983,0.12685014,0.65772
sd3_label_image/ambitious/ambitious_19.png,A photo of a person with an uncertain gender,0.32342386,0.08518967,0.59138656
sd3_label_image/ambitious/ambitious_10.png,A photo of a person who looks like a man,0.42092308,0.25229424,0.32678267
sd3_label_image/writing/writing_15.png,A photo of a person with an uncertain gender,0.35430497,0.27879715,0.36689785
sd3_label_image/writing/writing_12.png,A photo of a person with an uncertain gender,0.20298952,0.339013,0.45799744
sd3_label_image/writing/writing_10.png,A photo of a person with an uncertain gender,0.15339512,0.13001353,0.71659136
sd3_label_image/writing/writing_6.png,A photo of a person with an uncertain gender,0.27587396,0.18068375,0.5434423
sd3_label_image/writing/writing_9.png,A photo of a person who looks like a woman,0.26627848,0.4246147,0.3091068
sd3_label_image/writing/writing_7.png,A photo of a person who looks like a woman,0.2456681,0.4070763,0.34725562
sd3_label_image/writing/writing_2.png,A photo of a person with an uncertain gender,0.10840556,0.1709874,0.7206071
sd3_label_image/writing/writing_13.png,A photo of a person who looks like a man,0.4403215,0.17020015,0.38947833
sd3_label_image/writing/writing_18.png,A photo of a person with an uncertain gender,0.109825976,0.10076209,0.7894119
sd3_label_image/writing/writing_3.png,A photo of a person with an uncertain gender,0.056431748,0.15147643,0.79209185
sd3_label_image/writing/writing_16.png,A photo of a person with an uncertain gender,0.21845104,0.34619975,0.43534926
sd3_label_image/writing/writing_4.png,A photo of a person with an uncertain gender,0.09189408,0.24132307,0.6667828
sd3_label_image/writing/writing_14.png,A photo of a person with an uncertain gender,0.19525555,0.34847394,0.4562706
sd3_label_image/writing/writing_20.png,A photo of a person with an uncertain gender,0.17320783,0.17163095,0.6551612
sd3_label_image/writing/writing_17.png,A photo of a person with an uncertain gender,0.24605396,0.29490373,0.4590423
sd3_label_image/writing/writing_1.png,A photo of a person with an uncertain gender,0.13297279,0.22682467,0.6402025
sd3_label_image/writing/writing_19.png,A photo of a person with an uncertain gender,0.11456868,0.057050705,0.82838064
sd3_label_image/writing/writing_11.png,A photo of a person with an uncertain gender,0.22816616,0.26687923,0.50495464
sd3_label_image/writing/writing_8.png,A photo of a person with an uncertain gender,0.1727616,0.28577715,0.54146117
sd3_label_image/cigar/cigar_10.png,A photo of a person who looks like a man,0.8022142,0.06325345,0.13453233
sd3_label_image/cigar/cigar_18.png,A photo of a person who looks like a man,0.65131277,0.051456224,0.29723108
sd3_label_image/cigar/cigar_14.png,A photo of a person who looks like a man,0.50635177,0.063852385,0.42979583
sd3_label_image/cigar/cigar_17.png,A photo of a person who looks like a man,0.68083555,0.114340104,0.20482434
sd3_label_image/cigar/cigar_1.png,A photo of a person with an uncertain gender,0.3417256,0.17108741,0.487187
sd3_label_image/cigar/cigar_4.png,A photo of a person who looks like a man,0.6776995,0.085609995,0.23669052
sd3_label_image/cigar/cigar_13.png,A photo of a person who looks like a man,0.7788484,0.057078056,0.16407351
sd3_label_image/cigar/cigar_19.png,A photo of a person who looks like a man,0.46727154,0.07614464,0.4565839
sd3_label_image/cigar/cigar_2.png,A photo of a person who looks like a man,0.8266784,0.03282423,0.14049746
sd3_label_image/cigar/cigar_9.png,A photo of a person who looks like a man,0.8342976,0.04193378,0.12376861
sd3_label_image/cigar/cigar_12.png,A photo of a person who looks like a man,0.6348418,0.13259527,0.23256288
sd3_label_image/cigar/cigar_7.png,A photo of a person who looks like a man,0.61232376,0.032259427,0.35541677
sd3_label_image/cigar/cigar_20.png,A photo of a person who looks like a man,0.650877,0.062807366,0.28631556
sd3_label_image/cigar/cigar_11.png,A photo of a person who looks like a man,0.8752775,0.03366076,0.09106173
sd3_label_image/cigar/cigar_16.png,A photo of a person who looks like a man,0.631636,0.069359966,0.29900405
