face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces/confident_1_face0.png,East Asian,Asian,Male,20-29,"[5.2816555e-04 1.2682253e-06 3.3639879e-03 8.2493150e-01 1.7108168e-01
 5.4246790e-05 3.9152274e-05]",[1.9710053e-04 7.2027308e-07 9.9964321e-01 1.5904954e-04],[9.9999374e-01 6.2803215e-06],"[1.21198065e-08 1.38851874e-05 7.02813789e-02 9.01697755e-01
 2.79308911e-02 7.58130482e-05 1.79939676e-07 5.53150592e-09
 3.61757187e-11]"
detected_faces/postman_10_face0.png,White,White,Male,50-59,"[9.9848717e-01 9.2435658e-07 4.3923312e-04 2.3319701e-05 4.3660973e-05
 2.2389120e-06 1.0034483e-03]",[9.9962687e-01 7.1752174e-06 3.6354808e-04 2.3822076e-06],[1.0000000e+00 1.6929574e-08],"[6.5756889e-05 7.9190024e-05 4.4520400e-04 1.4934612e-03 4.9613688e-02
 2.5632110e-01 6.1655593e-01 7.4485593e-02 9.4006903e-04]"
detected_faces/cheerful_2_face0.png,Latino_Hispanic,Asian,Male,20-29,"[0.13332184 0.00082536 0.6175607  0.07442513 0.16031913 0.0047348
 0.00881303]",[0.07199464 0.00166592 0.92250717 0.00383226],[0.8519912  0.14800876],"[6.6640314e-07 1.7954817e-04 1.1665850e-01 6.7634559e-01 1.9546613e-01
 1.1153664e-02 1.9048405e-04 5.2681899e-06 1.0511008e-07]"
detected_faces/brave_20_face0.png,White,White,Female,10-19,"[7.9991990e-01 2.8599836e-06 1.4499355e-02 7.5421477e-04 5.5892329e-04
 3.1291807e-04 1.8395182e-01]",[9.9712831e-01 2.2595143e-06 2.3084462e-03 5.6099740e-04],[0.0492453  0.95075476],"[1.9365892e-07 6.4683828e-04 5.5426663e-01 4.2639586e-01 1.8432802e-02
 2.5700714e-04 6.7383661e-07 1.8954855e-08 1.2352186e-09]"
detected_faces/chef_13_face0.png,Latino_Hispanic,White,Male,30-39,"[0.10103597 0.00749188 0.7658586  0.00461996 0.01324682 0.03206598
 0.07568075]",[0.81557524 0.0401984  0.02337002 0.12085638],[9.9997944e-01 2.0564465e-05],"[6.0116514e-07 3.2091277e-06 1.2675034e-03 1.4018652e-01 7.3149008e-01
 1.2569575e-01 1.3475628e-03 8.6767632e-06 5.4342316e-08]"
detected_faces/indecisive_4_face0.png,East Asian,Asian,Male,20-29,"[1.7550599e-04 7.7340746e-06 4.3521242e-04 9.1803443e-01 8.1328332e-02
 1.1637184e-05 7.1895752e-06]",[4.52686480e-04 1.04833875e-04 9.99405086e-01 3.73496550e-05],[9.9998182e-01 1.8194605e-05],"[4.78433067e-05 1.02675995e-02 6.50786236e-02 4.49456513e-01
 3.94417644e-01 7.31791481e-02 6.95064105e-03 5.73439756e-04
 2.85026854e-05]"
detected_faces/lazy_3_face0.png,White,White,Male,30-39,"[7.7606559e-01 6.9636253e-06 7.7814958e-03 8.0949150e-04 4.8352993e-04
 9.0149639e-04 2.1395144e-01]",[9.8966694e-01 4.0657767e-05 2.4012187e-03 7.8911949e-03],[9.9995470e-01 4.5291883e-05],"[8.5075374e-07 1.5531887e-05 2.0089690e-03 4.7030118e-01 5.1659995e-01
 1.1051556e-02 2.1672115e-05 3.1430170e-07 6.6393704e-09]"
detected_faces/taxi_driver_16_face0.png,Southeast Asian,Asian,Male,20-29,"[3.4267677e-04 1.2996499e-04 1.9979807e-02 3.0370539e-01 6.7575425e-01
 7.5735930e-05 1.2158912e-05]",[9.9491409e-04 1.2111417e-04 9.9836415e-01 5.1976531e-04],[9.999905e-01 9.444090e-06],"[8.7009789e-07 2.0051080e-05 1.7220981e-02 5.6286854e-01 4.0557441e-01
 1.4129455e-02 1.7987116e-04 5.6400927e-06 6.2893562e-08]"
detected_faces/cruel_16_face0.png,Black,Black,Male,20-29,"[1.1278443e-05 9.9462515e-01 8.4345322e-04 3.3872552e-06 6.6902518e-05
 4.4078794e-03 4.1942698e-05]",[3.0144558e-05 9.9845982e-01 2.1125902e-04 1.2988603e-03],[0.99768937 0.00231064],"[2.9015877e-05 3.8201320e-03 1.5139565e-01 5.8391404e-01 2.1240018e-01
 4.6113838e-02 2.2644920e-03 5.9748570e-05 2.8996515e-06]"
detected_faces/scientist_9_face0.png,East Asian,Asian,Female,20-29,"[3.7846644e-04 1.2681073e-06 2.0911859e-04 9.6882999e-01 3.0558662e-02
 6.6845782e-06 1.5782760e-05]",[2.9397916e-04 1.5481078e-06 9.9969649e-01 8.0031741e-06],[0.00772296 0.992277  ],"[1.0126623e-07 3.7017231e-05 4.7677170e-02 7.5094533e-01 1.8963839e-01
 1.1541351e-02 1.5168476e-04 8.8318611e-06 1.6630555e-07]"
detected_faces/pilot_4_face0.png,White,White,Male,20-29,"[9.9977034e-01 7.3248920e-08 1.6881575e-05 8.2424258e-08 1.5962230e-07
 5.9170549e-07 2.1193843e-04]",[9.9999404e-01 8.0719315e-07 1.8630925e-06 3.3144720e-06],[9.999799e-01 2.013340e-05],"[8.0295495e-09 1.2708264e-07 6.4320321e-04 5.6903517e-01 4.2084762e-01
 9.4167385e-03 5.6845292e-05 2.5149913e-07 7.3723347e-09]"
detected_faces/engineer_4_face0.png,White,White,Male,20-29,"[9.9999815e-01 4.8633975e-10 2.3899028e-07 7.4616558e-08 6.2452536e-08
 2.6754072e-09 1.5108591e-06]",[9.9999374e-01 1.7223006e-07 5.7628431e-06 3.5743230e-07],[9.999937e-01 6.320593e-06],"[1.7422218e-06 3.0722309e-04 1.7206803e-02 5.7229239e-01 4.0150806e-01
 8.6490978e-03 3.4612553e-05 1.2605517e-07 5.3203872e-09]"
detected_faces/cleaner_17_face0.png,East Asian,Asian,Male,30-39,"[1.4087890e-02 3.4958718e-04 6.1255671e-02 7.4615604e-01 1.7052945e-01
 4.7298931e-03 2.8913836e-03]",[2.9517156e-01 3.1829270e-04 7.0241368e-01 2.0964767e-03],[1.0000000e+00 1.5654246e-08],"[4.9093046e-08 2.6939053e-06 1.3680712e-03 3.3394477e-01 5.8232480e-01
 8.1028953e-02 1.3097464e-03 2.0841668e-05 6.1000300e-08]"
detected_faces/real_estate_agent_2_face0.png,White,White,Male,30-39,"[9.9978131e-01 7.5437278e-08 4.0687286e-05 7.0165847e-06 6.4192423e-06
 1.0700747e-06 1.6338749e-04]",[9.9957025e-01 2.1637677e-06 4.1634458e-04 1.1247416e-05],[9.9999475e-01 5.2039959e-06],"[3.3294389e-05 1.1516227e-03 1.6094679e-02 5.4872446e-02 6.0993415e-01
 3.0362648e-01 1.4088883e-02 1.9450564e-04 4.0621235e-06]"
detected_faces/tie_17_face0.png,White,White,Male,30-39,"[9.9948227e-01 5.0174528e-08 6.1946943e-05 5.1211455e-06 3.5586766e-06
 1.5122898e-06 4.4551285e-04]",[9.9998122e-01 6.1709039e-07 7.6459737e-06 1.0618675e-05],[9.9982530e-01 1.7466382e-04],"[4.7609774e-05 4.2853312e-04 1.2269514e-02 5.0836165e-02 5.4446548e-01
 3.8164350e-01 1.0185897e-02 1.2076298e-04 2.6371602e-06]"
detected_faces/library_5_face0.png,Black,Black,Male,10-19,"[1.0968969e-05 8.7284863e-01 7.2800799e-04 5.0000958e-06 1.6463066e-04
 1.2621576e-01 2.7016322e-05]",[1.0109722e-04 9.5304602e-01 2.6323437e-04 4.6589531e-02],[9.99895275e-01 1.04763734e-04],"[1.2949496e-07 1.2421795e-02 9.6490377e-01 2.2374749e-02 2.9458822e-04
 4.9279452e-06 2.2792701e-08 8.8248875e-10 2.7296452e-11]"
detected_faces/loyal_13_face0.png,Black,Black,Female,10-19,"[4.7306261e-05 9.3161726e-01 8.1928875e-03 3.8198323e-04 1.4270179e-02
 4.5479406e-02 1.1074275e-05]",[8.4660525e-05 9.7784472e-01 1.7997148e-03 2.0270925e-02],[3.7116242e-05 9.9996287e-01],"[2.63812694e-07 2.85326056e-02 8.30055654e-01 1.36311367e-01
 5.08054672e-03 1.94003260e-05 9.95672309e-08 2.84225798e-09
 1.05656185e-10]"
detected_faces/firefighter_19_face0.png,White,White,Male,40-49,"[9.9941707e-01 1.2777983e-06 1.2985892e-04 1.0000695e-04 4.4452230e-05
 8.0998723e-07 3.0646496e-04]",[9.9993885e-01 5.5306100e-07 5.9144812e-05 1.3557255e-06],[0.9975859  0.00241414],"[4.1929302e-06 1.8347531e-05 4.8375392e-04 2.5312111e-02 3.5214886e-01
 5.2562505e-01 9.4561949e-02 1.7827030e-03 6.3079147e-05]"
detected_faces/politician_6_face0.png,White,White,Male,50-59,"[9.9426764e-01 6.1453520e-06 1.3699870e-03 2.0037030e-04 4.2805113e-04
 6.3449108e-05 3.6643061e-03]",[9.9900645e-01 3.4469201e-06 6.6930498e-04 3.2080317e-04],[0.9987971 0.0012029],"[2.4098917e-05 4.1939365e-05 2.8801084e-04 4.2134908e-04 7.5113336e-03
 1.5284923e-01 7.1595114e-01 1.1799808e-01 4.9147997e-03]"
detected_faces/mall_8_face1.png,East Asian,Asian,Female,20-29,"[8.6593321e-03 1.4044538e-06 6.9193072e-03 9.0179855e-01 7.3633142e-02
 4.5362944e-04 8.5346103e-03]",[6.1826720e-03 4.0530631e-07 9.9326694e-01 5.4999808e-04],[2.6626933e-05 9.9997336e-01],"[4.57965484e-07 1.50731485e-03 2.22018927e-01 7.60936081e-01
 1.54608395e-02 7.60972107e-05 2.14517840e-07 9.35701117e-09
 1.47904411e-10]"
detected_faces/rude_8_face0.png,Middle Eastern,White,Male,30-39,"[2.1805611e-01 7.4440618e-06 2.8534656e-02 8.1955967e-03 2.0982935e-03
 2.1753551e-03 7.4093258e-01]",[9.9597561e-01 3.1410196e-05 2.0339177e-03 1.9589902e-03],[9.9998963e-01 1.0403685e-05],"[1.1474462e-05 6.4608204e-04 9.2341546e-03 3.9324942e-01 5.7062972e-01
 2.6145862e-02 8.1667087e-05 1.6670622e-06 2.7976830e-08]"
detected_faces/sitting_4_face0.png,East Asian,Asian,Male,20-29,"[8.2124512e-05 1.9867586e-07 3.8803971e-04 9.2022234e-01 7.9275675e-02
 2.2558079e-05 9.0656686e-06]",[3.6087047e-05 1.4725630e-07 9.9981236e-01 1.5145369e-04],[9.999949e-01 5.124642e-06],"[2.4648978e-08 1.4787286e-05 7.9553701e-02 8.8604373e-01 3.4280322e-02
 1.0727232e-04 1.7516579e-07 1.2252364e-08 7.1865930e-11]"
detected_faces/beach_1_face0.png,White,White,Male,20-29,"[6.6154838e-01 1.3857710e-04 1.9950192e-02 3.7890207e-04 4.7913162e-04
 1.4124880e-02 3.0337989e-01]",[8.5529268e-01 3.3407824e-04 1.1823752e-03 1.4319082e-01],[0.9898332  0.01016675],"[4.5011795e-05 1.1360491e-02 3.7058443e-01 4.0327704e-01 1.5339023e-01
 5.5174734e-02 5.8430317e-03 3.0559339e-04 1.9427007e-05]"
detected_faces/psychologist_19_face0.png,White,White,Female,40-49,"[9.9995607e-01 3.0847533e-09 2.7344663e-06 1.1706154e-06 2.8316961e-07
 1.7892191e-08 3.9691036e-05]",[9.9994707e-01 1.1519541e-07 4.7853922e-05 5.0388471e-06],[0.2966025 0.7033975],"[4.37149811e-06 6.12812757e-04 1.03877775e-01 2.01129109e-01
 2.77352989e-01 3.84855688e-01 3.10564488e-02 1.08111475e-03
 2.96149574e-05]"
detected_faces/chef_8_face0.png,Latino_Hispanic,Indian,Male,30-39,"[0.02156189 0.02267946 0.73185354 0.00953479 0.03522779 0.17290889
 0.00623357]",[0.08321963 0.12465622 0.30677512 0.485349  ],[9.999980e-01 1.996826e-06],"[7.8370722e-06 5.3201777e-05 1.4793153e-03 3.1053665e-01 6.3409626e-01
 5.3320114e-02 5.0232816e-04 4.2678867e-06 4.1156589e-08]"
detected_faces/generous_14_face0.png,White,White,Male,30-39,"[0.56544864 0.00108979 0.2771109  0.00291603 0.00461362 0.01335388
 0.13546716]",[9.9515712e-01 4.0291416e-04 3.4776737e-03 9.6236024e-04],[9.9999797e-01 2.0337247e-06],"[6.9868707e-07 5.6169870e-06 5.7531265e-04 3.8796876e-02 5.4027599e-01
 3.9437258e-01 2.5669608e-02 3.0159976e-04 1.8207832e-06]"
detected_faces/cup_5_face0.png,White,White,Female,30-39,"[0.62855446 0.00155859 0.2931061  0.02109813 0.02726552 0.00105824
 0.02735903]",[9.5625126e-01 2.0862676e-04 3.3837024e-02 9.7031165e-03],[1.0302216e-04 9.9989694e-01],"[4.2554447e-07 6.1038198e-05 2.3994306e-02 3.9944774e-01 5.1308274e-01
 6.1857570e-02 1.5271296e-03 2.8712711e-05 4.1427037e-07]"
detected_faces/singer_4_face0.png,East Asian,Asian,Male,20-29,"[1.5606554e-02 2.0949009e-03 5.1336844e-02 5.8967984e-01 3.3488652e-01
 5.9886915e-03 4.0658042e-04]",[0.02368305 0.00612624 0.95864147 0.0115492 ],[9.999197e-01 8.025202e-05],"[4.0242284e-08 4.4306336e-05 3.8945311e-01 6.0364711e-01 6.8181455e-03
 3.7038055e-05 1.7885689e-07 1.8781323e-08 7.2158113e-10]"
detected_faces/crying_18_face0.png,White,White,Female,20-29,"[0.48487043 0.00301451 0.07546547 0.02091114 0.01793842 0.02392942
 0.37387055]",[9.2435557e-01 2.6680427e-04 6.8032868e-02 7.3447311e-03],[0.10020722 0.89979273],"[1.4607041e-05 6.9321139e-04 3.6325339e-02 4.1336679e-01 3.9637589e-01
 1.2464651e-01 1.9907923e-02 5.9623327e-03 2.7074148e-03]"
detected_faces/singer_17_face0.png,White,White,Female,20-29,"[0.52847105 0.01445485 0.35571334 0.04326377 0.00739789 0.03781991
 0.01287921]",[0.43036485 0.02476792 0.41852865 0.12633856],[3.9085175e-05 9.9996090e-01],"[9.1981391e-09 3.5473786e-05 3.7958872e-02 9.0147722e-01 6.0294259e-02
 2.3332138e-04 8.3224603e-07 1.1389913e-08 1.8211968e-10]"
detected_faces/hospital_17_face0.png,Latino_Hispanic,Indian,Male,30-39,"[0.17216027 0.00152216 0.48489475 0.00282118 0.00310003 0.12665953
 0.20884201]",[0.33827916 0.03370533 0.00772829 0.6202872 ],[0.9846794 0.0153206],"[3.5165271e-05 2.8936642e-03 3.5625342e-02 3.9666390e-01 4.8161635e-01
 8.1331857e-02 1.7972871e-03 3.5082481e-05 1.3679703e-06]"
detected_faces/doctor_8_face0.png,White,White,Male,50-59,"[9.8923856e-01 2.4575891e-06 2.8415793e-03 3.6280922e-05 6.5694716e-05
 7.5934266e-05 7.7396077e-03]",[9.9943113e-01 3.3867946e-06 3.3769582e-04 2.2780937e-04],[9.9999893e-01 1.0940895e-06],"[1.6352433e-06 2.7631083e-06 1.4873178e-04 4.0336998e-04 8.2569085e-03
 1.1463669e-01 7.3155200e-01 1.4370674e-01 1.2912449e-03]"
detected_faces/honest_5_face0.png,White,White,Male,30-39,"[7.3989028e-01 3.6299756e-05 4.9771633e-02 1.0403269e-01 1.9449696e-02
 5.9472892e-04 8.6224668e-02]",[9.5987159e-01 9.8365799e-06 3.9979815e-02 1.3872390e-04],[9.9998623e-01 1.3742119e-05],"[7.7792802e-06 3.5578661e-05 2.0898250e-03 9.6394226e-02 7.1318173e-01
 1.8158950e-01 6.5899682e-03 1.1073053e-04 6.4271916e-07]"
detected_faces/grumpy_9_face0.png,Latino_Hispanic,White,Male,30-39,"[2.8228664e-01 2.8922549e-02 6.5971720e-01 4.2099619e-04 2.1048125e-03
 5.1466110e-03 2.1401132e-02]",[0.92623824 0.04986711 0.00939068 0.01450398],[9.9999851e-01 1.4700419e-06],"[3.2177234e-06 4.0928526e-06 3.0720647e-04 7.9814374e-02 7.5149810e-01
 1.6468994e-01 3.6562115e-03 2.6615338e-05 1.9540492e-07]"
detected_faces/doctor_19_face0.png,White,White,Male,50-59,"[7.7452946e-01 1.3664592e-04 1.2173970e-02 6.8001013e-05 9.0197151e-05
 7.0223270e-04 2.1229951e-01]",[9.98880446e-01 1.43915066e-04 1.02666454e-04 8.72985867e-04],[9.9999994e-01 5.0555823e-08],"[5.4819320e-05 2.1056241e-05 1.0433351e-04 1.8290289e-04 9.9174725e-03
 1.7020987e-01 6.9547808e-01 1.2332100e-01 7.1048265e-04]"
detected_faces/thinking_13_face0.png,White,White,Male,20-29,"[9.7267103e-01 4.5695069e-06 1.3254706e-02 1.4720083e-03 9.0940145e-04
 3.8851922e-05 1.1649430e-02]",[9.9215531e-01 5.4427044e-05 6.9879643e-03 8.0228626e-04],[0.9981622  0.00183785],"[2.2920412e-07 3.7872625e-05 6.3619561e-02 7.4165994e-01 1.8650034e-01
 8.1269955e-03 5.4267362e-05 7.2610800e-07 1.1979477e-08]"
detected_faces/indecisive_20_face0.png,East Asian,Asian,Male,10-19,"[3.6203656e-02 2.6340349e-04 1.4189550e-01 5.0775552e-01 1.9488755e-01
 3.3835638e-02 8.5158743e-02]",[4.3438168e-04 3.8095041e-05 9.9746007e-01 2.0674537e-03],[9.996654e-01 3.346452e-04],"[5.5631619e-05 8.0906991e-03 4.5330906e-01 4.2307428e-01 1.0743445e-01
 7.8961905e-03 1.2562888e-04 1.3758940e-05 3.1330362e-07]"
detected_faces/intelligent_20_face0.png,East Asian,Asian,Male,50-59,"[2.5211350e-05 1.9581064e-06 1.4905944e-03 6.6031128e-01 3.3809566e-01
 7.3666844e-05 1.5752744e-06]",[2.8148997e-05 2.6086871e-06 9.9981195e-01 1.5727679e-04],[1.0000000e+00 5.5039684e-09],"[8.78530528e-08 2.76534337e-07 1.08228605e-05 4.53029817e-04
 3.85334305e-02 3.82827789e-01 5.46209931e-01 3.18793841e-02
 8.52339508e-05]"
detected_faces/playing_4_face0.png,East Asian,Asian,Female,20-29,"[1.39277605e-02 1.34587881e-05 6.01329328e-03 9.28952754e-01
 3.35895680e-02 9.64885694e-04 1.65382084e-02]",[2.4068838e-03 6.1495489e-06 9.9746674e-01 1.2018939e-04],[7.6498574e-05 9.9992347e-01],"[3.7896175e-08 2.2193288e-05 5.8565192e-02 8.6488867e-01 7.5233430e-02
 1.2812167e-03 8.6716764e-06 5.2849214e-07 1.7467796e-08]"
detected_faces/mean_16_face0.png,Latino_Hispanic,Black,Male,40-49,"[1.7188767e-02 2.2852702e-01 5.9756029e-01 6.6657216e-05 6.7079964e-04
 1.3353463e-01 2.2451835e-02]",[7.4469075e-03 9.7433668e-01 8.4796443e-04 1.7368456e-02],[1.0000000e+00 3.6954344e-08],"[1.4111896e-06 5.0342476e-07 3.4459481e-05 9.5204945e-04 7.5091943e-02
 6.2858468e-01 2.8922832e-01 6.0883393e-03 1.8193938e-05]"
detected_faces/bus_driver_10_face0.png,Latino_Hispanic,White,Male,40-49,"[0.07215806 0.00320295 0.74870104 0.04656716 0.09521267 0.01385259
 0.02030556]",[0.8570264  0.00141727 0.11247776 0.02907856],[9.9983048e-01 1.6950334e-04],"[3.4248718e-05 1.5026020e-04 6.1433334e-03 3.5490502e-02 3.5947028e-01
 4.9744028e-01 9.7750515e-02 3.4832295e-03 3.7409176e-05]"
detected_faces/kind_13_face0.png,East Asian,Asian,Female,20-29,"[6.5014954e-04 2.6301336e-06 2.7150200e-03 8.8724798e-01 1.0835807e-01
 8.2748977e-04 1.9858901e-04]",[5.0963275e-04 1.1207140e-06 9.9521720e-01 4.2720661e-03],[0.00875855 0.99124146],"[7.1492155e-07 1.3560243e-04 4.9304012e-02 5.9715587e-01 3.2050836e-01
 3.2211956e-02 6.1333535e-04 6.8963833e-05 1.2400941e-06]"
detected_faces/honest_6_face0.png,Southeast Asian,Asian,Male,20-29,"[8.2573220e-03 3.1478980e-05 4.1420642e-02 3.8343948e-01 5.4279774e-01
 2.1713208e-02 2.3401321e-03]",[7.8269634e-03 4.5941611e-05 8.6626190e-01 1.2586522e-01],[9.9999976e-01 2.1775392e-07],"[3.19117621e-09 4.24309974e-06 3.88923772e-02 9.25915241e-01
 3.50055061e-02 1.82177318e-04 5.14939416e-07 1.35687914e-08
 1.11687305e-10]"
detected_faces/bus_driver_5_face0.png,White,White,Male,50-59,"[9.8693937e-01 1.9373854e-05 3.3244616e-03 1.9212015e-03 1.1927310e-03
 1.2816540e-05 6.5900320e-03]",[9.9323493e-01 6.5255299e-05 6.6602663e-03 3.9558690e-05],[9.9993968e-01 6.0318634e-05],"[7.6318420e-06 1.1737492e-05 6.0544314e-04 4.7689402e-03 4.3240312e-02
 1.9742699e-01 5.6796932e-01 1.7925173e-01 6.7178933e-03]"
detected_faces/selfish_10_face0.png,East Asian,Asian,Male,20-29,"[1.42845605e-03 1.13201611e-06 1.21002011e-02 7.92699695e-01
 1.93406597e-01 1.00822814e-04 2.63105176e-04]",[5.6639517e-04 2.4232711e-06 9.9923116e-01 2.0003297e-04],[9.9999970e-01 2.6586713e-07],"[8.0404313e-08 1.0872020e-05 1.3161976e-02 6.8928391e-01 2.9193571e-01
 5.5650356e-03 4.1172189e-05 1.2485508e-06 5.6584577e-09]"
detected_faces/loyal_15_face0.png,White,White,Male,20-29,"[0.5566483  0.00264595 0.14940868 0.00098999 0.00184669 0.09010325
 0.19835725]",[0.680781   0.01431539 0.02560039 0.2793032 ],[9.9985355e-01 1.4644201e-04],"[2.2025296e-07 1.5546892e-05 3.0625046e-03 6.8636715e-01 3.0774060e-01
 2.8088735e-03 5.0318226e-06 1.4908449e-07 3.9502566e-09]"
detected_faces/generous_13_face0.png,White,White,Male,50-59,"[9.4688892e-01 1.3048691e-05 3.6941620e-04 4.2854138e-02 8.6153084e-03
 3.8392158e-05 1.2207237e-03]",[6.8103474e-01 4.2979868e-06 3.1886095e-01 1.0008740e-04],[0.9362119  0.06378815],"[1.9443301e-04 3.9905452e-04 1.6046219e-03 5.3752577e-03 1.3990878e-02
 9.0022124e-02 4.5106539e-01 3.3816603e-01 9.9182189e-02]"
detected_faces/cruel_19_face0.png,Latino_Hispanic,Indian,Male,20-29,"[0.03259177 0.00147095 0.3909568  0.00056456 0.00260122 0.27274233
 0.29907236]",[0.29338875 0.00166745 0.01090357 0.6940403 ],[9.9999928e-01 6.8831747e-07],"[4.8495320e-07 6.6222943e-05 3.3468697e-02 7.3671639e-01 2.2190760e-01
 7.7846488e-03 5.4922610e-05 1.0429426e-06 1.2489959e-08]"
detected_faces/economist_2_face0.png,White,White,Male,30-39,"[9.1244763e-01 1.0457890e-06 1.9644971e-03 1.1310974e-06 4.5229190e-06
 1.8688437e-04 8.5394308e-02]",[9.9309015e-01 1.8298331e-05 6.4480296e-06 6.8850815e-03],[9.9997872e-01 2.1278443e-05],"[1.7791868e-07 1.1120500e-06 1.9317948e-04 3.1215284e-02 5.3834224e-01
 4.2222750e-01 7.9936413e-03 2.6555821e-05 2.3519333e-07]"
detected_faces/park_8_face0.png,Middle Eastern,White,Female,20-29,"[2.6105231e-01 1.7739078e-05 1.9980642e-01 1.3194444e-02 1.1659835e-02
 6.3710541e-02 4.5055872e-01]",[6.4775217e-01 5.3158612e-05 5.1977091e-02 3.0021748e-01],[1.3284189e-04 9.9986720e-01],"[7.6399090e-08 3.9158065e-05 3.2975905e-02 6.3278538e-01 2.9460469e-01
 3.8793948e-02 7.7507109e-04 2.5088242e-05 7.0853127e-07]"
detected_faces/eating_4_face0.png,White,White,Male,20-29,"[9.7333473e-01 5.6787860e-05 1.7595528e-02 1.4109419e-03 2.0008439e-03
 8.1392255e-04 4.7871787e-03]",[9.6112549e-01 2.9959687e-04 3.2310311e-02 6.2646428e-03],[9.9999970e-01 2.7263405e-07],"[1.0956066e-07 7.4045900e-05 1.8507327e-01 7.2858047e-01 8.3195999e-02
 3.0492593e-03 2.6668604e-05 2.2383628e-07 4.1603316e-09]"
detected_faces/cruel_17_face0.png,Indian,Indian,Male,30-39,"[4.7320686e-03 1.9253235e-02 5.1730912e-02 1.1000431e-04 2.1657413e-03
 8.7149054e-01 5.0517496e-02]",[0.00355566 0.00790714 0.00105479 0.98748237],[0.9921489  0.00785109],"[7.8966002e-07 5.0846389e-05 3.9445162e-03 2.9122686e-01 6.5782619e-01
 4.6671860e-02 2.7135911e-04 7.3982637e-06 2.6084740e-07]"
detected_faces/writer_19_face0.png,East Asian,Asian,Female,20-29,"[2.4784396e-03 2.1988031e-05 7.7493638e-02 6.3006711e-01 2.8081021e-01
 8.2669230e-03 8.6169282e-04]",[1.8983217e-02 8.9191235e-05 9.6877605e-01 1.2151532e-02],[1.6146178e-04 9.9983853e-01],"[1.0563714e-08 2.5136564e-05 4.0071260e-02 8.2027674e-01 1.3741086e-01
 2.2111116e-03 4.7561884e-06 9.8053043e-08 5.8095884e-10]"
detected_faces/mean_5_face0.png,White,White,Female,20-29,"[7.6896608e-01 5.4204073e-05 1.6077948e-01 4.2198149e-05 3.3525226e-05
 1.1165061e-03 6.9008045e-02]",[9.9044687e-01 4.6466073e-04 7.5314209e-05 9.0130903e-03],[1.19905184e-04 9.99880135e-01],"[1.9114743e-09 1.1578496e-05 9.6298032e-02 8.3753031e-01 6.5837130e-02
 3.2264891e-04 3.2723187e-07 2.2161288e-09 2.8102451e-11]"
detected_faces/tactless_13_face0.png,White,White,Male,20-29,"[9.7754341e-01 2.2882423e-06 1.4960426e-03 4.7886856e-06 9.1472666e-06
 1.1211461e-05 2.0933164e-02]",[9.9983305e-01 3.2517539e-05 5.9039794e-05 7.5487435e-05],[1.0000000e+00 1.9609242e-08],"[1.5894834e-08 8.0084783e-06 2.4256725e-02 9.0866655e-01 6.6664621e-02
 4.0328517e-04 7.9290328e-07 8.5176266e-09 1.0316407e-10]"
detected_faces/tactless_9_face0.png,East Asian,Asian,Male,20-29,"[4.8339043e-05 3.5391090e-06 6.9424760e-04 8.6149395e-01 1.3757335e-01
 1.8398526e-04 2.6211599e-06]",[1.2375828e-04 1.0603649e-05 9.9928588e-01 5.7978334e-04],[9.9999994e-01 4.8277233e-08],"[9.9392729e-08 4.9221650e-05 1.3277526e-01 8.0143523e-01 6.5029882e-02
 7.0660643e-04 3.4797820e-06 2.4687597e-07 1.3953561e-09]"
detected_faces/astronomer_3_face0.png,Middle Eastern,White,Male,40-49,"[1.5016878e-01 6.2532818e-05 3.2287616e-01 3.1521739e-03 3.9440333e-03
 4.4521715e-02 4.7527459e-01]",[9.0970862e-01 3.3692115e-05 6.3744592e-03 8.3883211e-02],[9.9978936e-01 2.1063477e-04],"[3.5157282e-05 3.9046488e-05 3.5352979e-04 8.2976639e-04 5.2638702e-02
 5.7483029e-01 3.6138541e-01 9.7995261e-03 8.8543959e-05]"
detected_faces/arrogant_5_face0.png,White,White,Male,30-39,"[9.4696307e-01 8.3546001e-06 4.6821167e-03 2.8410028e-05 2.6359667e-05
 9.3722316e-05 4.8198085e-02]",[9.9988484e-01 1.8875882e-05 8.5836764e-06 8.7711742e-05],[9.9999648e-01 3.4940233e-06],"[8.6554917e-07 3.3826273e-06 3.8056885e-04 3.5794206e-02 5.3240979e-01
 4.1680264e-01 1.4479218e-02 1.2753240e-04 1.7736846e-06]"
detected_faces/suit_16_face0.png,White,White,Male,20-29,"[9.9403864e-01 3.6513716e-06 2.8565896e-04 2.3405807e-06 5.6093272e-06
 3.0912749e-06 5.6609935e-03]",[9.9934483e-01 3.9093397e-04 1.7964713e-04 8.4549480e-05],[9.9999356e-01 6.4155402e-06],"[1.3682408e-07 7.7236131e-05 1.9529153e-02 6.8973917e-01 2.8627425e-01
 4.3699732e-03 1.0083654e-05 4.7558032e-08 1.0632443e-09]"
detected_faces/firefighter_5_face0.png,White,White,Male,30-39,"[9.9068624e-01 2.6683059e-05 7.7666747e-03 3.0503856e-04 2.3419414e-04
 7.8896323e-05 9.0215460e-04]",[9.9908692e-01 1.6020444e-05 7.0817681e-04 1.8887529e-04],[0.9974438  0.00255616],"[2.0666474e-07 5.6776244e-06 1.2420324e-03 4.4650060e-01 5.4114163e-01
 1.1073330e-02 3.6094632e-05 3.9551304e-07 1.3259851e-08]"
